course_id,phase,course_name,topic_id,topic_name,content_id,content_name,learning_objectives,teaching_hours,items_per_topic,course_difficulty,card,item
MED409,4,Medicine & Allied Subjects,MED409_TOP01,Hypertension,MED409_TOP01-C001,Perioperative Considerations,Define and classify hypertension; outline clinical features and investigations; plan management and complications.,27,11,4,MED-C01,MED-C01-ITM11
MED409,4,Medicine & Allied Subjects,MED409_TOP02,Tuberculosis,MED409_TOP02-C002,Epidemiology,Define and classify tuberculosis; outline clinical features and investigations; plan management and complications.,33,9,4,MED-C02,MED-C02-ITM01
MED409,4,Medicine & Allied Subjects,MED409_TOP02,Tuberculosis,MED409_TOP02-C002,Pathogenesis & Pathology,Define and classify tuberculosis; outline clinical features and investigations; plan management and complications.,33,9,4,MED-C02,MED-C02-ITM02
MED409,4,Medicine & Allied Subjects,MED409_TOP02,Tuberculosis,MED409_TOP02-C002,Pulmonary TB ? Features,Define and classify tuberculosis; outline clinical features and investigations; plan management and complications.,33,9,4,MED-C02,MED-C02-ITM03
MED409,4,Medicine & Allied Subjects,MED409_TOP02,Tuberculosis,MED409_TOP02-C002,Extrapulmonary TB ? Features,Define and classify tuberculosis; outline clinical features and investigations; plan management and complications.,33,9,4,MED-C02,MED-C02-ITM04
MED409,4,Medicine & Allied Subjects,MED409_TOP02,Tuberculosis,MED409_TOP02-C002,Investigations,Define and classify tuberculosis; outline clinical features and investigations; plan management and complications.,33,9,4,MED-C02,MED-C02-ITM05
MED409,4,Medicine & Allied Subjects,MED409_TOP02,Tuberculosis,MED409_TOP02-C002,Management,Define and classify tuberculosis; outline clinical features and investigations; plan management and complications.,33,9,4,MED-C02,MED-C02-ITM06
MED409,4,Medicine & Allied Subjects,MED409_TOP02,Tuberculosis,MED409_TOP02-C002,TB in Pregnancy,Define and classify tuberculosis; outline clinical features and investigations; plan management and complications.,33,9,4,MED-C02,MED-C02-ITM07
MED409,4,Medicine & Allied Subjects,MED409_TOP02,Tuberculosis,MED409_TOP02-C002,Drug Reactions to Anti-TB Drugs,Define and classify tuberculosis; outline clinical features and investigations; plan management and complications.,33,9,4,MED-C02,MED-C02-ITM08
MED409,4,Medicine & Allied Subjects,MED409_TOP02,Tuberculosis,MED409_TOP02-C002,Role of Surgery,Define and classify tuberculosis; outline clinical features and investigations; plan management and complications.,33,9,4,MED-C02,MED-C02-ITM09
MED409,4,Medicine & Allied Subjects,MED409_TOP03,Thyroid Disorders,MED409_TOP03-C003,Thyrotoxicosis ? Definition & Causes,Define and classify thyroid disorders; outline clinical features and investigations; plan management and complications.,30,10,4,MED-C03,MED-C03-ITM01
MED409,4,Medicine & Allied Subjects,MED409_TOP03,Thyroid Disorders,MED409_TOP03-C003,Thyrotoxicosis ? Clinical & Investigations,Define and classify thyroid disorders; outline clinical features and investigations; plan management and complications.,30,10,4,MED-C03,MED-C03-ITM02
MED409,4,Medicine & Allied Subjects,MED409_TOP03,Thyroid Disorders,MED409_TOP03-C003,Thyrotoxicosis ? Management & Crisis,Define and classify thyroid disorders; outline clinical features and investigations; plan management and complications.,30,10,4,MED-C03,MED-C03-ITM03
MED409,4,Medicine & Allied Subjects,MED409_TOP03,Thyroid Disorders,MED409_TOP03-C003,Hypothyroidism ? Definition & Causes,Define and classify thyroid disorders; outline clinical features and investigations; plan management and complications.,30,10,4,MED-C03,MED-C03-ITM04
MED409,4,Medicine & Allied Subjects,MED409_TOP03,Thyroid Disorders,MED409_TOP03-C003,Hypothyroidism ? Clinical & Investigations,Define and classify thyroid disorders; outline clinical features and investigations; plan management and complications.,30,10,4,MED-C03,MED-C03-ITM05
MED409,4,Medicine & Allied Subjects,MED409_TOP03,Thyroid Disorders,MED409_TOP03-C003,Hypothyroidism ? Management & Crisis,Define and classify thyroid disorders; outline clinical features and investigations; plan management and complications.,30,10,4,MED-C03,MED-C03-ITM06
MED409,4,Medicine & Allied Subjects,MED409_TOP03,Thyroid Disorders,MED409_TOP03-C003,Thyroid Lump ? Causes & Assessment,Define and classify thyroid disorders; outline clinical features and investigations; plan management and complications.,30,10,4,MED-C03,MED-C03-ITM07
MED409,4,Medicine & Allied Subjects,MED409_TOP03,Thyroid Disorders,MED409_TOP03-C003,Transient/Autoimmune Thyroiditis,Define and classify thyroid disorders; outline clinical features and investigations; plan management and complications.,30,10,4,MED-C03,MED-C03-ITM08
MED409,4,Medicine & Allied Subjects,MED409_TOP03,Thyroid Disorders,MED409_TOP03-C003,Thyroid Disorder in Pregnancy,Define and classify thyroid disorders; outline clinical features and investigations; plan management and complications.,30,10,4,MED-C03,MED-C03-ITM09
MED409,4,Medicine & Allied Subjects,MED409_TOP03,Thyroid Disorders,MED409_TOP03-C003,Surgery & Thyroid Dysfunction,Define and classify thyroid disorders; outline clinical features and investigations; plan management and complications.,30,10,4,MED-C03,MED-C03-ITM10
MED409,4,Medicine & Allied Subjects,MED409_TOP04,Acute Kidney Injury (AKI),MED409_TOP04-C004,Definition,Define and classify acute kidney injury (aki); outline clinical features and investigations; plan management and complications.,30,10,4,MED-C04,MED-C04-ITM01
MED409,4,Medicine & Allied Subjects,MED409_TOP04,Acute Kidney Injury (AKI),MED409_TOP04-C004,Causes,Define and classify acute kidney injury (aki); outline clinical features and investigations; plan management and complications.,30,10,4,MED-C04,MED-C04-ITM02
MED409,4,Medicine & Allied Subjects,MED409_TOP04,Acute Kidney Injury (AKI),MED409_TOP04-C004,Pathophysiology,Define and classify acute kidney injury (aki); outline clinical features and investigations; plan management and complications.,30,10,4,MED-C04,MED-C04-ITM03
MED409,4,Medicine & Allied Subjects,MED409_TOP04,Acute Kidney Injury (AKI),MED409_TOP04-C004,Clinical Features,Define and classify acute kidney injury (aki); outline clinical features and investigations; plan management and complications.,30,10,4,MED-C04,MED-C04-ITM04
MED409,4,Medicine & Allied Subjects,MED409_TOP04,Acute Kidney Injury (AKI),MED409_TOP04-C004,Investigations,Define and classify acute kidney injury (aki); outline clinical features and investigations; plan management and complications.,30,10,4,MED-C04,MED-C04-ITM05
MED409,4,Medicine & Allied Subjects,MED409_TOP04,Acute Kidney Injury (AKI),MED409_TOP04-C004,Management,Define and classify acute kidney injury (aki); outline clinical features and investigations; plan management and complications.,30,10,4,MED-C04,MED-C04-ITM06
MED409,4,Medicine & Allied Subjects,MED409_TOP04,Acute Kidney Injury (AKI),MED409_TOP04-C004,Complications,Define and classify acute kidney injury (aki); outline clinical features and investigations; plan management and complications.,30,10,4,MED-C04,MED-C04-ITM07
MED409,4,Medicine & Allied Subjects,MED409_TOP04,Acute Kidney Injury (AKI),MED409_TOP04-C004,AKI in Pediatrics,Define and classify acute kidney injury (aki); outline clinical features and investigations; plan management and complications.,30,10,4,MED-C04,MED-C04-ITM08
MED409,4,Medicine & Allied Subjects,MED409_TOP04,Acute Kidney Injury (AKI),MED409_TOP04-C004,AKI in Pregnancy,Define and classify acute kidney injury (aki); outline clinical features and investigations; plan management and complications.,30,10,4,MED-C04,MED-C04-ITM09
MED409,4,Medicine & Allied Subjects,MED409_TOP04,Acute Kidney Injury (AKI),MED409_TOP04-C004,AKI Related to Surgery,Define and classify acute kidney injury (aki); outline clinical features and investigations; plan management and complications.,30,10,4,MED-C04,MED-C04-ITM10
MED409,4,Medicine & Allied Subjects,MED409_TOP05,Fever,MED409_TOP05-C005,Etiology,Define and classify fever; outline clinical features and investigations; plan management and complications.,38,8,3,MED-C05,MED-C05-ITM01
MED409,4,Medicine & Allied Subjects,MED409_TOP05,Fever,MED409_TOP05-C005,Diagnostic Approach,Define and classify fever; outline clinical features and investigations; plan management and complications.,38,8,3,MED-C05,MED-C05-ITM02
MED409,4,Medicine & Allied Subjects,MED409_TOP05,Fever,MED409_TOP05-C005,Complications,Define and classify fever; outline clinical features and investigations; plan management and complications.,38,8,3,MED-C05,MED-C05-ITM03
MED409,4,Medicine & Allied Subjects,MED409_TOP05,Fever,MED409_TOP05-C005,Management in Adults,Define and classify fever; outline clinical features and investigations; plan management and complications.,38,8,3,MED-C05,MED-C05-ITM04
MED409,4,Medicine & Allied Subjects,MED409_TOP05,Fever,MED409_TOP05-C005,Management in Children,Define and classify fever; outline clinical features and investigations; plan management and complications.,38,8,3,MED-C05,MED-C05-ITM05
MED409,4,Medicine & Allied Subjects,MED409_TOP05,Fever,MED409_TOP05-C005,Fever in Pregnancy,Define and classify fever; outline clinical features and investigations; plan management and complications.,38,8,3,MED-C05,MED-C05-ITM06
MED409,4,Medicine & Allied Subjects,MED409_TOP05,Fever,MED409_TOP05-C005,Surgical Aspects,Define and classify fever; outline clinical features and investigations; plan management and complications.,38,8,3,MED-C05,MED-C05-ITM07
MED409,4,Medicine & Allied Subjects,MED409_TOP05,Fever,MED409_TOP05-C005,Consequences of Fever,Define and classify fever; outline clinical features and investigations; plan management and complications.,38,8,3,MED-C05,MED-C05-ITM08
MED409,4,Medicine & Allied Subjects,MED409_TOP06,Oedema,MED409_TOP06-C006,Definition,Define and classify oedema; outline clinical features and investigations; plan management and complications.,33,9,4,MED-C06,MED-C06-ITM01
MED409,4,Medicine & Allied Subjects,MED409_TOP06,Oedema,MED409_TOP06-C006,Pathophysiology,Define and classify oedema; outline clinical features and investigations; plan management and complications.,33,9,4,MED-C06,MED-C06-ITM02
MED409,4,Medicine & Allied Subjects,MED409_TOP06,Oedema,MED409_TOP06-C006,Causes,Define and classify oedema; outline clinical features and investigations; plan management and complications.,33,9,4,MED-C06,MED-C06-ITM03
MED409,4,Medicine & Allied Subjects,MED409_TOP06,Oedema,MED409_TOP06-C006,Clinical Assessment,Define and classify oedema; outline clinical features and investigations; plan management and complications.,33,9,4,MED-C06,MED-C06-ITM04
MED409,4,Medicine & Allied Subjects,MED409_TOP06,Oedema,MED409_TOP06-C006,Investigations,Define and classify oedema; outline clinical features and investigations; plan management and complications.,33,9,4,MED-C06,MED-C06-ITM05
MED409,4,Medicine & Allied Subjects,MED409_TOP06,Oedema,MED409_TOP06-C006,Management ? Adults,Define and classify oedema; outline clinical features and investigations; plan management and complications.,33,9,4,MED-C06,MED-C06-ITM06
MED409,4,Medicine & Allied Subjects,MED409_TOP06,Oedema,MED409_TOP06-C006,Management ? Children,Define and classify oedema; outline clinical features and investigations; plan management and complications.,33,9,4,MED-C06,MED-C06-ITM07
MED409,4,Medicine & Allied Subjects,MED409_TOP06,Oedema,MED409_TOP06-C006,Pregnancy Considerations,Define and classify oedema; outline clinical features and investigations; plan management and complications.,33,9,4,MED-C06,MED-C06-ITM08
MED409,4,Medicine & Allied Subjects,MED409_TOP06,Oedema,MED409_TOP06-C006,Role of Surgery,Define and classify oedema; outline clinical features and investigations; plan management and complications.,33,9,4,MED-C06,MED-C06-ITM09
MED409,4,Medicine & Allied Subjects,MED409_TOP07,Chest Pain,MED409_TOP07-C007,Causes,Define and classify chest pain; outline clinical features and investigations; plan management and complications.,43,7,4,MED-C07,MED-C07-ITM01
MED409,4,Medicine & Allied Subjects,MED409_TOP07,Chest Pain,MED409_TOP07-C007,Systematic Approach,Define and classify chest pain; outline clinical features and investigations; plan management and complications.,43,7,4,MED-C07,MED-C07-ITM02
MED409,4,Medicine & Allied Subjects,MED409_TOP07,Chest Pain,MED409_TOP07-C007,Clinical Features,Define and classify chest pain; outline clinical features and investigations; plan management and complications.,43,7,4,MED-C07,MED-C07-ITM03
MED409,4,Medicine & Allied Subjects,MED409_TOP07,Chest Pain,MED409_TOP07-C007,Differential Diagnosis,Define and classify chest pain; outline clinical features and investigations; plan management and complications.,43,7,4,MED-C07,MED-C07-ITM04
MED409,4,Medicine & Allied Subjects,MED409_TOP07,Chest Pain,MED409_TOP07-C007,Investigations,Define and classify chest pain; outline clinical features and investigations; plan management and complications.,43,7,4,MED-C07,MED-C07-ITM05
MED409,4,Medicine & Allied Subjects,MED409_TOP07,Chest Pain,MED409_TOP07-C007,Emergency Decisions,Define and classify chest pain; outline clinical features and investigations; plan management and complications.,43,7,4,MED-C07,MED-C07-ITM06
MED409,4,Medicine & Allied Subjects,MED409_TOP07,Chest Pain,MED409_TOP07-C007,Treatment Plan,Define and classify chest pain; outline clinical features and investigations; plan management and complications.,43,7,4,MED-C07,MED-C07-ITM07
MED409,4,Medicine & Allied Subjects,MED409_TOP08,Acute Respiratory Distress,MED409_TOP08-C008,Causes,Define and classify acute respiratory distress; outline clinical features and investigations; plan management and complications.,50,6,5,MED-C08,MED-C08-ITM01
MED409,4,Medicine & Allied Subjects,MED409_TOP08,Acute Respiratory Distress,MED409_TOP08-C008,Systematic Approach,Define and classify acute respiratory distress; outline clinical features and investigations; plan management and complications.,50,6,5,MED-C08,MED-C08-ITM02
MED409,4,Medicine & Allied Subjects,MED409_TOP08,Acute Respiratory Distress,MED409_TOP08-C008,Clinical Features,Define and classify acute respiratory distress; outline clinical features and investigations; plan management and complications.,50,6,5,MED-C08,MED-C08-ITM03
MED409,4,Medicine & Allied Subjects,MED409_TOP08,Acute Respiratory Distress,MED409_TOP08-C008,Investigations,Define and classify acute respiratory distress; outline clinical features and investigations; plan management and complications.,50,6,5,MED-C08,MED-C08-ITM04
MED409,4,Medicine & Allied Subjects,MED409_TOP08,Acute Respiratory Distress,MED409_TOP08-C008,Differential Diagnosis,Define and classify acute respiratory distress; outline clinical features and investigations; plan management and complications.,50,6,5,MED-C08,MED-C08-ITM05
MED409,4,Medicine & Allied Subjects,MED409_TOP08,Acute Respiratory Distress,MED409_TOP08-C008,Treatment,Define and classify acute respiratory distress; outline clinical features and investigations; plan management and complications.,50,6,5,MED-C08,MED-C08-ITM06
MED409,4,Medicine & Allied Subjects,MED409_TOP09,Diabetes Mellitus,MED409_TOP09-C009,Definition & Classification,Define and classify diabetes mellitus; outline clinical features and investigations; plan management and complications.,30,10,4,MED-C09,MED-C09-ITM01
MED409,4,Medicine & Allied Subjects,MED409_TOP09,Diabetes Mellitus,MED409_TOP09-C009,Pathophysiology,Define and classify diabetes mellitus; outline clinical features and investigations; plan management and complications.,30,10,4,MED-C09,MED-C09-ITM02
MED409,4,Medicine & Allied Subjects,MED409_TOP09,Diabetes Mellitus,MED409_TOP09-C009,Clinical Features,Define and classify diabetes mellitus; outline clinical features and investigations; plan management and complications.,30,10,4,MED-C09,MED-C09-ITM03
MED409,4,Medicine & Allied Subjects,MED409_TOP09,Diabetes Mellitus,MED409_TOP09-C009,Complications ? Short Term,Define and classify diabetes mellitus; outline clinical features and investigations; plan management and complications.,30,10,4,MED-C09,MED-C09-ITM04
MED409,4,Medicine & Allied Subjects,MED409_TOP09,Diabetes Mellitus,MED409_TOP09-C009,Complications ? Long Term,Define and classify diabetes mellitus; outline clinical features and investigations; plan management and complications.,30,10,4,MED-C09,MED-C09-ITM05
MED409,4,Medicine & Allied Subjects,MED409_TOP09,Diabetes Mellitus,MED409_TOP09-C009,Laboratory Diagnosis & WHO Guidance,Define and classify diabetes mellitus; outline clinical features and investigations; plan management and complications.,30,10,4,MED-C09,MED-C09-ITM06
MED409,4,Medicine & Allied Subjects,MED409_TOP09,Diabetes Mellitus,MED409_TOP09-C009,Management ? General,Define and classify diabetes mellitus; outline clinical features and investigations; plan management and complications.,30,10,4,MED-C09,MED-C09-ITM07
MED409,4,Medicine & Allied Subjects,MED409_TOP09,Diabetes Mellitus,MED409_TOP09-C009,Diabetes in Pregnancy,Define and classify diabetes mellitus; outline clinical features and investigations; plan management and complications.,30,10,4,MED-C09,MED-C09-ITM08
MED409,4,Medicine & Allied Subjects,MED409_TOP09,Diabetes Mellitus,MED409_TOP09-C009,Diabetes in Kidney Disease,Define and classify diabetes mellitus; outline clinical features and investigations; plan management and complications.,30,10,4,MED-C09,MED-C09-ITM09
MED409,4,Medicine & Allied Subjects,MED409_TOP09,Diabetes Mellitus,MED409_TOP09-C009,Pediatric Diabetes,Define and classify diabetes mellitus; outline clinical features and investigations; plan management and complications.,30,10,4,MED-C09,MED-C09-ITM10
MED409,4,Medicine & Allied Subjects,MED409_TOP10,Jaundice,MED409_TOP10-C010,Definition & Classification,Define and classify jaundice; outline clinical features and investigations; plan management and complications.,60,5,4,MED-C10,MED-C10-ITM01
MED409,4,Medicine & Allied Subjects,MED409_TOP10,Jaundice,MED409_TOP10-C010,Pathophysiology,Define and classify jaundice; outline clinical features and investigations; plan management and complications.,60,5,4,MED-C10,MED-C10-ITM02
MED409,4,Medicine & Allied Subjects,MED409_TOP10,Jaundice,MED409_TOP10-C010,Clinical Features & DDx,Define and classify jaundice; outline clinical features and investigations; plan management and complications.,60,5,4,MED-C10,MED-C10-ITM03
MED409,4,Medicine & Allied Subjects,MED409_TOP10,Jaundice,MED409_TOP10-C010,Investigations,Define and classify jaundice; outline clinical features and investigations; plan management and complications.,60,5,4,MED-C10,MED-C10-ITM04
MED409,4,Medicine & Allied Subjects,MED409_TOP10,Jaundice,MED409_TOP10-C010,Treatment,Define and classify jaundice; outline clinical features and investigations; plan management and complications.,60,5,4,MED-C10,MED-C10-ITM05
MED409,4,Medicine & Allied Subjects,MED409_TOP11,Diarrhea & Vomiting,MED409_TOP11-C011,Definitions,Define and classify diarrhea & vomiting; outline clinical features and investigations; plan management and complications.,38,8,3,MED-C11,MED-C11-ITM01
MED409,4,Medicine & Allied Subjects,MED409_TOP11,Diarrhea & Vomiting,MED409_TOP11-C011,Etiology & Pathogenesis,Define and classify diarrhea & vomiting; outline clinical features and investigations; plan management and complications.,38,8,3,MED-C11,MED-C11-ITM02
MED409,4,Medicine & Allied Subjects,MED409_TOP11,Diarrhea & Vomiting,MED409_TOP11-C011,Assessing Dehydration,Define and classify diarrhea & vomiting; outline clinical features and investigations; plan management and complications.,38,8,3,MED-C11,MED-C11-ITM03
MED409,4,Medicine & Allied Subjects,MED409_TOP11,Diarrhea & Vomiting,MED409_TOP11-C011,Clinical Features & Consequences,Define and classify diarrhea & vomiting; outline clinical features and investigations; plan management and complications.,38,8,3,MED-C11,MED-C11-ITM04
MED409,4,Medicine & Allied Subjects,MED409_TOP11,Diarrhea & Vomiting,MED409_TOP11-C011,Investigations,Define and classify diarrhea & vomiting; outline clinical features and investigations; plan management and complications.,38,8,3,MED-C11,MED-C11-ITM05
MED409,4,Medicine & Allied Subjects,MED409_TOP11,Diarrhea & Vomiting,MED409_TOP11-C011,Management,Define and classify diarrhea & vomiting; outline clinical features and investigations; plan management and complications.,38,8,3,MED-C11,MED-C11-ITM06
MED409,4,Medicine & Allied Subjects,MED409_TOP11,Diarrhea & Vomiting,MED409_TOP11-C011,Prevention,Define and classify diarrhea & vomiting; outline clinical features and investigations; plan management and complications.,38,8,3,MED-C11,MED-C11-ITM07
MED409,4,Medicine & Allied Subjects,MED409_TOP11,Diarrhea & Vomiting,MED409_TOP11-C011,Composition of ORS/Cholera Saline,Define and classify diarrhea & vomiting; outline clinical features and investigations; plan management and complications.,38,8,3,MED-C11,MED-C11-ITM08
MED409,4,Medicine & Allied Subjects,MED409_TOP12,Nutrition,MED409_TOP12-C012,"Definitions (IYCF, Nutrition)",Define and classify nutrition; outline clinical features and investigations; plan management and complications.,33,9,3,MED-C12,MED-C12-ITM01
MED409,4,Medicine & Allied Subjects,MED409_TOP12,Nutrition,MED409_TOP12-C012,Common Nutritional Problems,Define and classify nutrition; outline clinical features and investigations; plan management and complications.,33,9,3,MED-C12,MED-C12-ITM02
MED409,4,Medicine & Allied Subjects,MED409_TOP12,Nutrition,MED409_TOP12-C012,Malnutrition ? Classification & Assessment,Define and classify nutrition; outline clinical features and investigations; plan management and complications.,33,9,3,MED-C12,MED-C12-ITM03
MED409,4,Medicine & Allied Subjects,MED409_TOP12,Nutrition,MED409_TOP12-C012,Growth Chart Interpretation,Define and classify nutrition; outline clinical features and investigations; plan management and complications.,33,9,3,MED-C12,MED-C12-ITM04
MED409,4,Medicine & Allied Subjects,MED409_TOP12,Nutrition,MED409_TOP12-C012,Management Principles,Define and classify nutrition; outline clinical features and investigations; plan management and complications.,33,9,3,MED-C12,MED-C12-ITM05
MED409,4,Medicine & Allied Subjects,MED409_TOP12,Nutrition,MED409_TOP12-C012,Vitamin Deficiencies,Define and classify nutrition; outline clinical features and investigations; plan management and complications.,33,9,3,MED-C12,MED-C12-ITM06
MED409,4,Medicine & Allied Subjects,MED409_TOP12,Nutrition,MED409_TOP12-C012,Micronutrient Deficiency (Iron),Define and classify nutrition; outline clinical features and investigations; plan management and complications.,33,9,3,MED-C12,MED-C12-ITM07
MED409,4,Medicine & Allied Subjects,MED409_TOP12,Nutrition,MED409_TOP12-C012,Obesity ? Definition & BMI,Define and classify nutrition; outline clinical features and investigations; plan management and complications.,33,9,3,MED-C12,MED-C12-ITM08
MED409,4,Medicine & Allied Subjects,MED409_TOP12,Nutrition,MED409_TOP12-C012,Investigations & Complications,Define and classify nutrition; outline clinical features and investigations; plan management and complications.,33,9,3,MED-C12,MED-C12-ITM09
MED409,4,Medicine & Allied Subjects,MED409_TOP13,Pediatric Emergency,MED409_TOP13-C013,Common Poisonings,Define and classify pediatric emergency; outline clinical features and investigations; plan management and complications.,43,7,3,MED-C13,MED-C13-ITM01
MED409,4,Medicine & Allied Subjects,MED409_TOP13,Pediatric Emergency,MED409_TOP13-C013,Drowning,Define and classify pediatric emergency; outline clinical features and investigations; plan management and complications.,43,7,3,MED-C13,MED-C13-ITM02
MED409,4,Medicine & Allied Subjects,MED409_TOP13,Pediatric Emergency,MED409_TOP13-C013,Burn,Define and classify pediatric emergency; outline clinical features and investigations; plan management and complications.,43,7,3,MED-C13,MED-C13-ITM03
MED409,4,Medicine & Allied Subjects,MED409_TOP13,Pediatric Emergency,MED409_TOP13-C013,Dog Bite,Define and classify pediatric emergency; outline clinical features and investigations; plan management and complications.,43,7,3,MED-C13,MED-C13-ITM04
MED409,4,Medicine & Allied Subjects,MED409_TOP13,Pediatric Emergency,MED409_TOP13-C013,Snake Bite,Define and classify pediatric emergency; outline clinical features and investigations; plan management and complications.,43,7,3,MED-C13,MED-C13-ITM05
MED409,4,Medicine & Allied Subjects,MED409_TOP13,Pediatric Emergency,MED409_TOP13-C013,Status Epilepticus,Define and classify pediatric emergency; outline clinical features and investigations; plan management and complications.,43,7,3,MED-C13,MED-C13-ITM06
MED409,4,Medicine & Allied Subjects,MED409_TOP13,Pediatric Emergency,MED409_TOP13-C013,Prevention,Define and classify pediatric emergency; outline clinical features and investigations; plan management and complications.,43,7,3,MED-C13,MED-C13-ITM07
MED409,4,Medicine & Allied Subjects,MED409_TOP14,Headache,MED409_TOP14-C014,Definition & Epidemiology,Define and classify headache; outline clinical features and investigations; plan management and complications.,38,8,3,MED-C14,MED-C14-ITM01
MED409,4,Medicine & Allied Subjects,MED409_TOP14,Headache,MED409_TOP14-C014,Types of Headache,Define and classify headache; outline clinical features and investigations; plan management and complications.,38,8,3,MED-C14,MED-C14-ITM02
MED409,4,Medicine & Allied Subjects,MED409_TOP14,Headache,MED409_TOP14-C014,History Taking,Define and classify headache; outline clinical features and investigations; plan management and complications.,38,8,3,MED-C14,MED-C14-ITM03
MED409,4,Medicine & Allied Subjects,MED409_TOP14,Headache,MED409_TOP14-C014,Clinical Features,Define and classify headache; outline clinical features and investigations; plan management and complications.,38,8,3,MED-C14,MED-C14-ITM04
MED409,4,Medicine & Allied Subjects,MED409_TOP14,Headache,MED409_TOP14-C014,Intracranial Causes,Define and classify headache; outline clinical features and investigations; plan management and complications.,38,8,3,MED-C14,MED-C14-ITM05
MED409,4,Medicine & Allied Subjects,MED409_TOP14,Headache,MED409_TOP14-C014,Ophthalmic/ENT Causes,Define and classify headache; outline clinical features and investigations; plan management and complications.,38,8,3,MED-C14,MED-C14-ITM06
MED409,4,Medicine & Allied Subjects,MED409_TOP14,Headache,MED409_TOP14-C014,Differential Diagnosis,Define and classify headache; outline clinical features and investigations; plan management and complications.,38,8,3,MED-C14,MED-C14-ITM07
MED409,4,Medicine & Allied Subjects,MED409_TOP14,Headache,MED409_TOP14-C014,Management,Define and classify headache; outline clinical features and investigations; plan management and complications.,38,8,3,MED-C14,MED-C14-ITM08
MED409,4,Medicine & Allied Subjects,MED409_TOP15,Anxiety,MED409_TOP15-C015,Definition & Classification,Define and classify anxiety; outline clinical features and investigations; plan management and complications.,50,6,3,MED-C15,MED-C15-ITM01
MED409,4,Medicine & Allied Subjects,MED409_TOP15,Anxiety,MED409_TOP15-C015,Neurotransmitters & Epidemiology,Define and classify anxiety; outline clinical features and investigations; plan management and complications.,50,6,3,MED-C15,MED-C15-ITM02
MED409,4,Medicine & Allied Subjects,MED409_TOP15,Anxiety,MED409_TOP15-C015,Signs & Symptoms,Define and classify anxiety; outline clinical features and investigations; plan management and complications.,50,6,3,MED-C15,MED-C15-ITM03
MED409,4,Medicine & Allied Subjects,MED409_TOP15,Anxiety,MED409_TOP15-C015,Organic Causes,Define and classify anxiety; outline clinical features and investigations; plan management and complications.,50,6,3,MED-C15,MED-C15-ITM04
MED409,4,Medicine & Allied Subjects,MED409_TOP15,Anxiety,MED409_TOP15-C015,Management,Define and classify anxiety; outline clinical features and investigations; plan management and complications.,50,6,3,MED-C15,MED-C15-ITM05
MED409,4,Medicine & Allied Subjects,MED409_TOP15,Anxiety,MED409_TOP15-C015,Postpartum Anxiety,Define and classify anxiety; outline clinical features and investigations; plan management and complications.,50,6,3,MED-C15,MED-C15-ITM06
MED409,4,Medicine & Allied Subjects,MED409_TOP16,Depression,MED409_TOP16-C016,Definition & Classification,Define and classify depression; outline clinical features and investigations; plan management and complications.,43,7,3,MED-C16,MED-C16-ITM01
MED409,4,Medicine & Allied Subjects,MED409_TOP16,Depression,MED409_TOP16-C016,Neurotransmitters & Epidemiology,Define and classify depression; outline clinical features and investigations; plan management and complications.,43,7,3,MED-C16,MED-C16-ITM02
MED409,4,Medicine & Allied Subjects,MED409_TOP16,Depression,MED409_TOP16-C016,Clinical Features,Define and classify depression; outline clinical features and investigations; plan management and complications.,43,7,3,MED-C16,MED-C16-ITM03
MED409,4,Medicine & Allied Subjects,MED409_TOP16,Depression,MED409_TOP16-C016,Diagnosis,Define and classify depression; outline clinical features and investigations; plan management and complications.,43,7,3,MED-C16,MED-C16-ITM04
MED409,4,Medicine & Allied Subjects,MED409_TOP16,Depression,MED409_TOP16-C016,Organic Causes,Define and classify depression; outline clinical features and investigations; plan management and complications.,43,7,3,MED-C16,MED-C16-ITM05
MED409,4,Medicine & Allied Subjects,MED409_TOP16,Depression,MED409_TOP16-C016,Management,Define and classify depression; outline clinical features and investigations; plan management and complications.,43,7,3,MED-C16,MED-C16-ITM06
MED409,4,Medicine & Allied Subjects,MED409_TOP16,Depression,MED409_TOP16-C016,Postpartum Depression,Define and classify depression; outline clinical features and investigations; plan management and complications.,43,7,3,MED-C16,MED-C16-ITM07
MED409,4,Medicine & Allied Subjects,MED409_TOP17,Psychosis,MED409_TOP17-C017,Definition (Hallucination/Delusion),Define and classify psychosis; outline clinical features and investigations; plan management and complications.,43,7,3,MED-C17,MED-C17-ITM01
MED409,4,Medicine & Allied Subjects,MED409_TOP17,Psychosis,MED409_TOP17-C017,Classification,Define and classify psychosis; outline clinical features and investigations; plan management and complications.,43,7,3,MED-C17,MED-C17-ITM02
MED409,4,Medicine & Allied Subjects,MED409_TOP17,Psychosis,MED409_TOP17-C017,Neurotransmitters,Define and classify psychosis; outline clinical features and investigations; plan management and complications.,43,7,3,MED-C17,MED-C17-ITM03
MED409,4,Medicine & Allied Subjects,MED409_TOP17,Psychosis,MED409_TOP17-C017,Schizophrenia ? Diagnosis & Management,Define and classify psychosis; outline clinical features and investigations; plan management and complications.,43,7,3,MED-C17,MED-C17-ITM04
MED409,4,Medicine & Allied Subjects,MED409_TOP17,Psychosis,MED409_TOP17-C017,Bipolar Disorder ? Diagnosis & Management,Define and classify psychosis; outline clinical features and investigations; plan management and complications.,43,7,3,MED-C17,MED-C17-ITM05
